"","cf.T0","cf.Tm","Tbreadth","iter"
"2976",13.5,20.8,7.3,2976
"2977",14.1,22.4,8.3,2977
"2978",13.8,24.2,10.4,2978
"2979",14.6,26.2,11.6,2979
"2980",13.1,23.9,10.8,2980
"2981",12.2,27.3,15.1,2981
"2982",13.1,26.5,13.4,2982
"2983",10.8,26.3,15.5,2983
"2984",14.6,26.7,12.1,2984
"2985",13.6,24.7,11.1,2985
"2986",13.1,23.3,10.2,2986
"2987",17.1,27.4,10.3,2987
"2988",12.5,21.2,8.7,2988
"2989",13.1,20.8,7.7,2989
"2990",12.9,30.7,17.8,2990
"2991",15.3,23.1,7.8,2991
"2992",11.5,24.3,12.8,2992
"2993",12.7,28,15.3,2993
"2994",14.1,22.8,8.7,2994
"2995",13.9,22.8,8.9,2995
"2996",13.1,25.9,12.8,2996
"2997",13.7,26.4,12.7,2997
"2998",13.6,26.7,13.1,2998
"2999",15.3,20,4.7,2999
"3000",13.4,27.9,14.5,3000
"3001",14.2,24.1,9.9,3001
"3002",12.3,21.7,9.4,3002
"3003",14.4,23.2,8.8,3003
"3004",13.2,25.5,12.3,3004
"3005",14.9,24,9.1,3005
"3006",12.6,24.8,12.2,3006
"3007",11.6,19.5,7.9,3007
"3008",13.5,24.7,11.2,3008
"3009",13.2,27.4,14.2,3009
"3010",12.2,19.9,7.7,3010
"3011",14.3,26.2,11.9,3011
"3012",11.4,30.4,19,3012
"3013",13.1,24,10.9,3013
"3014",13.5,21.8,8.3,3014
"3015",12.9,28.7,15.8,3015
"3016",12.2,23.7,11.5,3016
"3017",13.8,27.5,13.7,3017
"3018",14,24,10,3018
"3019",10.8,19.7,8.9,3019
"3020",13.9,26,12.1,3020
"3021",11.4,24.4,13,3021
"3022",13.5,22.7,9.2,3022
"3023",11.6,26,14.4,3023
"3024",13.9,22.6,8.7,3024
"3025",11.9,24.8,12.9,3025
"3026",13.2,26.7,13.5,3026
"3027",11.9,22.7,10.8,3027
"3028",14.7,24.2,9.5,3028
"3029",14.3,29.4,15.1,3029
"3030",11.7,20.7,9,3030
"3031",13,21.6,8.6,3031
"3032",14,21.3,7.3,3032
"3033",12.5,24.3,11.8,3033
"3034",14.4,18.3,3.9,3034
"3035",12.4,23.4,11,3035
"3036",13.4,23.7,10.3,3036
"3037",14.2,23,8.8,3037
"3038",12,23.7,11.7,3038
"3039",11.7,26.6,14.9,3039
"3040",13.4,19.5,6.1,3040
"3041",14.4,21.1,6.7,3041
"3042",14.8,23.2,8.4,3042
"3043",11.3,23.8,12.5,3043
"3044",13.6,27,13.4,3044
"3045",9.6,23,13.4,3045
"3046",11.6,25.8,14.2,3046
"3047",14,26.5,12.5,3047
"3048",14.8,27.5,12.7,3048
"3049",9.1,27.4,18.3,3049
"3050",14.8,21.5,6.7,3050
"3051",14,23.6,9.6,3051
"3052",10.2,26.4,16.2,3052
"3053",12.9,23.1,10.2,3053
"3054",16.1,26,9.9,3054
"3055",15,29.8,14.8,3055
"3056",12,22.5,10.5,3056
"3057",14,23.9,9.9,3057
"3058",12.1,27,14.9,3058
"3059",13.2,24.5,11.3,3059
"3060",12.8,24.3,11.5,3060
"3061",12,24.1,12.1,3061
"3062",13.9,23.3,9.4,3062
"3063",13.6,26.8,13.2,3063
"3064",11.4,22.6,11.2,3064
"3065",14.1,22.7,8.6,3065
"3066",11.6,21.4,9.8,3066
"3067",12.7,20.8,8.1,3067
"3068",12.4,25.3,12.9,3068
"3069",14.8,22.3,7.5,3069
"3070",12.3,20.9,8.6,3070
"3071",12.2,22.2,10,3071
"3072",12.7,25.4,12.7,3072
"3073",15.2,23.7,8.5,3073
"3074",14.2,25.2,11,3074
"3075",13.5,23.9,10.4,3075
"3076",12.5,21.6,9.1,3076
"3077",10.9,20.2,9.3,3077
"3078",12.1,22.9,10.8,3078
"3079",13,23.7,10.7,3079
"3080",13.8,23.5,9.7,3080
"3081",12.5,25.5,13,3081
"3082",13.3,21.1,7.8,3082
"3083",12.1,20.2,8.1,3083
"3084",16.6,23.8,7.2,3084
"3085",14.2,27.3,13.1,3085
"3086",13.8,26.9,13.1,3086
"3087",12.9,20.3,7.4,3087
"3088",13.9,19.8,5.9,3088
"3089",13.1,23.3,10.2,3089
"3090",12.8,23,10.2,3090
"3091",14,29,15,3091
"3092",14,21.1,7.1,3092
"3093",14.8,22.9,8.1,3093
"3094",11.1,26.2,15.1,3094
"3095",13.8,25.7,11.9,3095
"3096",14.7,23.7,9,3096
"3097",12.2,27.5,15.3,3097
"3098",12.8,24.5,11.7,3098
"3099",13,26.5,13.5,3099
"3100",12.9,23.9,11,3100
"3101",12,27.6,15.6,3101
"3102",15.6,28.2,12.6,3102
"3103",13.5,26.1,12.6,3103
"3104",9.4,23.7,14.3,3104
"3105",11.9,20.7,8.8,3105
"3106",12.5,26.6,14.1,3106
"3107",13.6,27.1,13.5,3107
"3108",12,27.6,15.6,3108
"3109",14,23.8,9.8,3109
"3110",11,22.8,11.8,3110
"3111",12.9,27.4,14.5,3111
"3112",12.8,21.1,8.3,3112
"3113",12.3,22.2,9.9,3113
"3114",12.8,22.5,9.7,3114
"3115",12.7,22.5,9.8,3115
"3116",11.5,22.9,11.4,3116
"3117",11.3,22.2,10.9,3117
"3118",13.1,28.5,15.4,3118
"3119",13.9,23.7,9.8,3119
"3120",14.6,22.4,7.8,3120
"3121",13.4,22.6,9.2,3121
"3122",13.7,22.7,9,3122
"3123",13,23.3,10.3,3123
"3124",13.5,26.3,12.8,3124
"3125",15,26.3,11.3,3125
"3126",12.4,27.8,15.4,3126
"3127",14.4,21.4,7,3127
"3128",13.6,23.3,9.7,3128
"3129",11.1,26.4,15.3,3129
"3130",12.6,26.6,14,3130
"3131",13.1,28.2,15.1,3131
"3132",17.9,23.2,5.3,3132
"3133",14.4,21.5,7.1,3133
"3134",14.1,24.8,10.7,3134
"3135",13.8,24.3,10.5,3135
"3136",13.2,23,9.8,3136
"3137",11.7,25.2,13.5,3137
"3138",12.1,21.2,9.1,3138
"3139",14.1,26.8,12.7,3139
"3140",14,25.8,11.8,3140
"3141",11.9,22.9,11,3141
"3142",11.4,23.1,11.7,3142
"3143",14.1,20.8,6.7,3143
"3144",14.5,27.8,13.3,3144
"3145",12.8,23.8,11,3145
"3146",16.5,21.7,5.2,3146
"3147",12.6,25.7,13.1,3147
"3148",14.9,24.4,9.5,3148
"3149",11.4,22.7,11.3,3149
"3150",14.2,20.7,6.5,3150
"3151",13.6,22.4,8.8,3151
"3152",13.6,22.3,8.7,3152
"3153",14.6,26.8,12.2,3153
"3154",13.6,22.6,9,3154
"3155",12.7,22,9.3,3155
"3156",12.9,27.7,14.8,3156
"3157",13.7,19.9,6.2,3157
"3158",12.3,20.7,8.4,3158
"3159",15.3,23.7,8.4,3159
"3160",12.5,24.3,11.8,3160
"3161",11.2,27.4,16.2,3161
"3162",13.9,30.5,16.6,3162
"3163",14.7,23.9,9.2,3163
"3164",10.7,24.6,13.9,3164
"3165",12.5,23.1,10.6,3165
"3166",12.1,25.1,13,3166
"3167",11.2,23.1,11.9,3167
"3168",14.3,23.3,9,3168
"3169",14.6,21.5,6.9,3169
"3170",13.7,29.4,15.7,3170
"3171",14,22.5,8.5,3171
"3172",14.6,24.4,9.8,3172
"3173",13.8,24.7,10.9,3173
"3174",14.4,26.1,11.7,3174
"3175",12.9,24.7,11.8,3175
"3176",15.2,19.8,4.6,3176
"3177",15.1,25.9,10.8,3177
"3178",13.4,27.8,14.4,3178
"3179",13.5,23.4,9.9,3179
"3180",11.9,22.9,11,3180
"3181",13.7,23,9.3,3181
"3182",13.9,22.9,9,3182
"3183",9.8,24.3,14.5,3183
"3184",16.7,22.9,6.2,3184
"3185",13.9,25,11.1,3185
"3186",14.4,24.1,9.7,3186
"3187",11.4,30,18.6,3187
"3188",11.1,26.7,15.6,3188
"3189",14.7,25.1,10.4,3189
"3190",13.3,23.2,9.9,3190
"3191",13.6,21.4,7.8,3191
"3192",13.3,23.1,9.8,3192
"3193",12.5,26.5,14,3193
"3194",15.1,26.6,11.5,3194
"3195",15.7,26,10.3,3195
"3196",13.2,23.1,9.9,3196
"3197",10.5,22.8,12.3,3197
"3198",14.6,25.6,11,3198
"3199",13.2,25.4,12.2,3199
"3200",13.4,26.9,13.5,3200
"3201",15.1,24.3,9.2,3201
"3202",14.1,22.6,8.5,3202
"3203",11.3,26.9,15.6,3203
"3204",14.2,25.2,11,3204
"3205",14.1,26.8,12.7,3205
"3206",11.8,24.1,12.3,3206
"3207",11,25.8,14.8,3207
"3208",10.1,22.6,12.5,3208
"3209",13.2,23.7,10.5,3209
"3210",12.9,20.7,7.8,3210
"3211",13.4,26.3,12.9,3211
"3212",13.3,24.4,11.1,3212
"3213",12.5,22.3,9.8,3213
"3214",14.3,23.2,8.9,3214
"3215",12.5,25.3,12.8,3215
"3216",11.4,25.1,13.7,3216
"3217",12.3,27.2,14.9,3217
"3218",13.7,22.8,9.1,3218
"3219",14.4,22.5,8.1,3219
"3220",15.2,26.3,11.1,3220
"3221",15.8,26.5,10.7,3221
"3222",13.4,29.9,16.5,3222
"3223",10.8,23.2,12.4,3223
"3224",13.4,29.2,15.8,3224
"3225",18.4,24.5,6.1,3225
"3226",12.5,26.6,14.1,3226
"3227",14.6,24.7,10.1,3227
"3228",14.8,27.2,12.4,3228
"3229",13.9,20.7,6.8,3229
"3230",12.9,22.9,10,3230
"3231",14.1,24.6,10.5,3231
"3232",12.2,20.9,8.7,3232
"3233",13.8,24.2,10.4,3233
"3234",10.7,23.6,12.9,3234
"3235",17,23.4,6.4,3235
"3236",12.3,26.6,14.3,3236
"3237",13.6,23.4,9.8,3237
"3238",14.3,28.3,14,3238
"3239",10.9,22.4,11.5,3239
"3240",13.2,26.9,13.7,3240
"3241",11.1,25.3,14.2,3241
"3242",13.6,21.2,7.6,3242
"3243",11.5,23.8,12.3,3243
"3244",13.5,24.8,11.3,3244
"3245",13.4,28.7,15.3,3245
"3246",12,22.9,10.9,3246
"3247",13.6,22.8,9.2,3247
"3248",15.1,24.1,9,3248
"3249",14.2,26.6,12.4,3249
"3250",12,22,10,3250
"3251",13.4,23.2,9.8,3251
"3252",12.3,24,11.7,3252
"3253",17.1,23.3,6.2,3253
"3254",14.1,22.5,8.4,3254
"3255",14.6,25.8,11.2,3255
"3256",14,27.4,13.4,3256
"3257",17,24.7,7.7,3257
"3258",11.6,22.9,11.3,3258
"3259",14.5,24.4,9.9,3259
"3260",14.5,24.3,9.8,3260
"3261",12.6,24.8,12.2,3261
"3262",17.9,22.9,5,3262
"3263",11.8,24.2,12.4,3263
"3264",12.2,23.4,11.2,3264
"3265",14,26.9,12.9,3265
"3266",10.7,22.9,12.2,3266
"3267",15.9,27.2,11.3,3267
"3268",11.7,23.6,11.9,3268
"3269",13.5,28.2,14.7,3269
"3270",10.7,26.7,16,3270
"3271",13.2,23.4,10.2,3271
"3272",11.5,26.9,15.4,3272
"3273",10.4,25.6,15.2,3273
"3274",11.4,27.8,16.4,3274
"3275",12.1,26.9,14.8,3275
"3276",14.8,26.2,11.4,3276
"3277",12.5,26.7,14.2,3277
"3278",13.6,24.2,10.6,3278
"3279",13.2,26.7,13.5,3279
"3280",15.4,26,10.6,3280
"3281",13,26.5,13.5,3281
"3282",12.3,23.1,10.8,3282
"3283",14.6,22.8,8.2,3283
"3284",11.7,20.7,9,3284
"3285",11.8,27,15.2,3285
"3286",13.5,24.7,11.2,3286
"3287",13.6,26,12.4,3287
"3288",12.1,23.9,11.8,3288
"3289",13,27.1,14.1,3289
"3290",12.6,22.4,9.8,3290
"3291",13.8,26.9,13.1,3291
"3292",13,23.3,10.3,3292
"3293",14.7,21.1,6.4,3293
"3294",13,23.6,10.6,3294
"3295",13.8,26.7,12.9,3295
"3296",15.3,27.4,12.1,3296
"3297",15.5,22.6,7.1,3297
"3298",14.4,26.7,12.3,3298
"3299",13.7,24.6,10.9,3299
"3300",13.4,23.7,10.3,3300
"3301",15.4,21.9,6.5,3301
"3302",13.4,27.9,14.5,3302
"3303",11.2,22.7,11.5,3303
"3304",14.3,27.3,13,3304
"3305",12.4,23,10.6,3305
"3306",11.3,23.3,12,3306
"3307",13.9,22.9,9,3307
"3308",12.2,21.8,9.6,3308
"3309",13.4,26,12.6,3309
"3310",14.6,22.6,8,3310
"3311",13.9,22.4,8.5,3311
"3312",12.2,23.9,11.7,3312
"3313",14.3,26.2,11.9,3313
"3314",13.9,23.4,9.5,3314
"3315",13.3,26.8,13.5,3315
"3316",12.8,23,10.2,3316
"3317",12.4,24.3,11.9,3317
"3318",17.8,24.1,6.3,3318
"3319",15.4,22.6,7.2,3319
"3320",13.2,24,10.8,3320
"3321",12.9,24.3,11.4,3321
"3322",12,22.2,10.2,3322
"3323",13.6,28.4,14.8,3323
"3324",14.1,27.8,13.7,3324
"3325",13.1,22.6,9.5,3325
"3326",12.7,25,12.3,3326
"3327",13.3,26.9,13.6,3327
"3328",12.3,26.7,14.4,3328
"3329",12.2,23.6,11.4,3329
"3330",13.6,23.2,9.6,3330
"3331",13.3,27.7,14.4,3331
"3332",13.9,25.3,11.4,3332
"3333",13,23.2,10.2,3333
"3334",13.8,24.4,10.6,3334
"3335",17.6,23.2,5.6,3335
"3336",13.7,22.7,9,3336
"3337",13.8,27.3,13.5,3337
"3338",16.2,21.1,4.9,3338
"3339",15.7,29.1,13.4,3339
"3340",15.6,22.1,6.5,3340
"3341",10.9,25.5,14.6,3341
"3342",13.8,25,11.2,3342
"3343",13.2,23.8,10.6,3343
"3344",14.2,25.6,11.4,3344
"3345",15.1,21.2,6.1,3345
"3346",11.3,24.1,12.8,3346
"3347",13.5,25.7,12.2,3347
"3348",11.3,21.5,10.2,3348
"3349",14.2,27,12.8,3349
"3350",12.1,32.4,20.3,3350
"3351",16,26.6,10.6,3351
"3352",13.9,28.8,14.9,3352
"3353",19.7,24,4.3,3353
"3354",11.5,26.2,14.7,3354
"3355",12.2,23.5,11.3,3355
"3356",14.3,26.4,12.1,3356
"3357",16.2,27.1,10.9,3357
"3358",11.4,22.9,11.5,3358
"3359",14,26.2,12.2,3359
"3360",11.2,23.6,12.4,3360
"3361",14.1,24.4,10.3,3361
"3362",12.4,22.9,10.5,3362
"3363",12.2,22.8,10.6,3363
"3364",13.9,22,8.1,3364
"3365",13.4,23.7,10.3,3365
"3366",11.4,26.3,14.9,3366
"3367",13,23.8,10.8,3367
"3368",14.6,24.8,10.2,3368
"3369",13.5,23.6,10.1,3369
"3370",14.2,23.4,9.2,3370
"3371",15,23.9,8.9,3371
"3372",10.6,27.3,16.7,3372
"3373",13.4,25.1,11.7,3373
"3374",17.2,26.4,9.2,3374
"3375",18.6,22.5,3.9,3375
"3376",13.4,24.5,11.1,3376
"3377",15,27.1,12.1,3377
"3378",13.7,26.1,12.4,3378
"3379",15.2,21,5.8,3379
"3380",15.3,22.7,7.4,3380
"3381",13.9,23.8,9.9,3381
"3382",13.2,23.9,10.7,3382
"3383",12.8,25.7,12.9,3383
"3384",13.6,26.5,12.9,3384
"3385",13.1,23.1,10,3385
"3386",16.1,30.2,14.1,3386
"3387",11.1,26.3,15.2,3387
"3388",10.2,21.5,11.3,3388
"3389",13.7,22.9,9.2,3389
"3390",14.4,23.6,9.2,3390
"3391",13.7,20.6,6.9,3391
"3392",13.7,24.7,11,3392
"3393",12.1,26.9,14.8,3393
"3394",18,23.7,5.7,3394
"3395",12.9,22.7,9.8,3395
"3396",13.7,23.1,9.4,3396
"3397",12.9,23.7,10.8,3397
"3398",14,27,13,3398
"3399",10.8,25.9,15.1,3399
"3400",12.8,21.4,8.6,3400
"3401",11.6,28.1,16.5,3401
"3402",14.6,20.4,5.8,3402
"3403",11.4,24.8,13.4,3403
"3404",12.1,22.3,10.2,3404
"3405",13.2,23,9.8,3405
"3406",13.6,24.6,11,3406
"3407",13.5,22.2,8.7,3407
"3408",15.6,23.4,7.8,3408
"3409",13.8,27.5,13.7,3409
"3410",11,23.1,12.1,3410
"3411",13.5,22.4,8.9,3411
"3412",12.3,23.2,10.9,3412
"3413",12.4,24.5,12.1,3413
"3414",14.9,24.8,9.9,3414
"3415",14.2,28.5,14.3,3415
"3416",12.1,26.4,14.3,3416
"3417",11,26.4,15.4,3417
"3418",14.7,23.3,8.6,3418
"3419",12.8,27.4,14.6,3419
"3420",13.7,21.5,7.8,3420
"3421",13.6,22.9,9.3,3421
"3422",14.3,20.3,6,3422
"3423",13.1,22.3,9.2,3423
"3424",14.7,22.4,7.7,3424
"3425",9.9,25.7,15.8,3425
"3426",14.7,24.6,9.9,3426
"3427",11.9,27,15.1,3427
"3428",12.8,27.7,14.9,3428
"3429",12.8,25.7,12.9,3429
"3430",12.3,22.9,10.6,3430
"3431",12.9,21.8,8.9,3431
"3432",13.9,25.2,11.3,3432
"3433",13.6,23.1,9.5,3433
"3434",13.3,21.2,7.9,3434
"3435",13.1,24.9,11.8,3435
"3436",10.2,22.5,12.3,3436
"3437",14.7,24.3,9.6,3437
"3438",14.3,24,9.7,3438
"3439",12.6,22.9,10.3,3439
"3440",11.9,24.5,12.6,3440
"3441",11.4,19.2,7.8,3441
"3442",15.3,24.4,9.1,3442
"3443",12.9,22.8,9.9,3443
"3444",15.1,26,10.9,3444
"3445",12.1,26.7,14.6,3445
"3446",12,22.4,10.4,3446
"3447",13.8,26.6,12.8,3447
"3448",13.6,22.4,8.8,3448
"3449",10.9,21.3,10.4,3449
"3450",12.4,25,12.6,3450
"3451",10.9,21.3,10.4,3451
"3452",11.1,22.6,11.5,3452
"3453",13.1,26.4,13.3,3453
"3454",13.3,23.3,10,3454
"3455",13.1,20.3,7.2,3455
"3456",13.9,20.4,6.5,3456
"3457",14.5,27.1,12.6,3457
"3458",11.3,21.2,9.9,3458
"3459",12.9,25.2,12.3,3459
"3460",11.4,20.7,9.3,3460
"3461",13.8,28.3,14.5,3461
"3462",12.4,24,11.6,3462
"3463",18,24.5,6.5,3463
"3464",13.7,21.3,7.6,3464
"3465",12.5,23,10.5,3465
"3466",13.5,23.6,10.1,3466
"3467",14.3,27.5,13.2,3467
"3468",16.3,29.8,13.5,3468
"3469",13.9,19.6,5.7,3469
"3470",14.3,28.3,14,3470
"3471",13.8,22.6,8.8,3471
"3472",11.4,25.6,14.2,3472
"3473",13.3,21.7,8.4,3473
"3474",15.4,30.3,14.9,3474
"3475",12.3,26,13.7,3475
"3476",11.6,28.1,16.5,3476
"3477",11.1,21.2,10.1,3477
"3478",15.5,23,7.5,3478
"3479",11.1,24.1,13,3479
"3480",15.8,26.8,11,3480
"3481",13,23.5,10.5,3481
"3482",12.7,26.5,13.8,3482
"3483",12.3,23.8,11.5,3483
"3484",14,28.3,14.3,3484
"3485",14.4,24.3,9.9,3485
"3486",15.3,24.7,9.4,3486
"3487",12.8,28.1,15.3,3487
"3488",13,25,12,3488
"3489",14.1,22.5,8.4,3489
"3490",10.5,26.3,15.8,3490
"3491",11.2,22.5,11.3,3491
"3492",11.1,24,12.9,3492
"3493",18.2,26.6,8.4,3493
"3494",12.7,22.8,10.1,3494
"3495",13.4,23,9.6,3495
"3496",12.2,22.6,10.4,3496
"3497",15.6,27.8,12.2,3497
"3498",16.1,23.4,7.3,3498
"3499",12.9,25.5,12.6,3499
"3500",13.7,20.6,6.9,3500
"3501",15.5,23.2,7.7,3501
"3502",15.2,26.9,11.7,3502
"3503",15.9,23.6,7.7,3503
"3504",12.7,21.7,9,3504
"3505",11.5,21.3,9.8,3505
"3506",13.1,26.1,13,3506
"3507",13.9,23.3,9.4,3507
"3508",14.7,26.8,12.1,3508
"3509",10.6,22,11.4,3509
"3510",12.7,23.8,11.1,3510
"3511",16.1,27.5,11.4,3511
"3512",12.9,23,10.1,3512
"3513",13.2,24.9,11.7,3513
"3514",12.8,23,10.2,3514
"3515",14.2,21.4,7.2,3515
"3516",11.6,22.2,10.6,3516
"3517",12.3,20.2,7.9,3517
"3518",14.4,26.6,12.2,3518
"3519",12.2,23,10.8,3519
"3520",11.1,25.4,14.3,3520
"3521",11.2,22.1,10.9,3521
"3522",14,23.1,9.1,3522
"3523",11.5,27.5,16,3523
"3524",14.1,23.5,9.4,3524
"3525",15.3,27.8,12.5,3525
"3526",12.2,26.6,14.4,3526
"3527",12.1,26.6,14.5,3527
"3528",13.9,22.8,8.9,3528
"3529",14.4,22.4,8,3529
"3530",13.7,23.4,9.7,3530
"3531",11.9,21.1,9.2,3531
"3532",14.6,23.8,9.2,3532
"3533",14,21.7,7.7,3533
"3534",13.2,22.4,9.2,3534
"3535",13,25.7,12.7,3535
"3536",14.1,23.3,9.2,3536
"3537",11.4,23,11.6,3537
"3538",13.5,26.4,12.9,3538
"3539",13.3,24.7,11.4,3539
"3540",11.5,24.1,12.6,3540
"3541",14.7,25.1,10.4,3541
"3542",12.4,24.5,12.1,3542
"3543",14.9,22.7,7.8,3543
"3544",13.6,27.9,14.3,3544
"3545",13.3,20.8,7.5,3545
"3546",13.3,24.3,11,3546
"3547",12.2,22.5,10.3,3547
"3548",16.2,27.3,11.1,3548
"3549",11.6,24,12.4,3549
"3550",13.2,26.3,13.1,3550
"3551",11.3,18.6,7.3,3551
"3552",11.5,27.4,15.9,3552
"3553",12.7,23.6,10.9,3553
"3554",11.3,24.1,12.8,3554
"3555",11.6,22.2,10.6,3555
"3556",14,23.6,9.6,3556
"3557",13.5,23.8,10.3,3557
"3558",14.7,27.5,12.8,3558
"3559",13.2,24.3,11.1,3559
"3560",13,23.8,10.8,3560
"3561",14.5,27.4,12.9,3561
"3562",13.6,25.2,11.6,3562
"3563",11.8,22.5,10.7,3563
"3564",12.5,22.8,10.3,3564
"3565",11.7,23,11.3,3565
"3566",13.7,23.9,10.2,3566
"3567",13.4,27.5,14.1,3567
"3568",14.6,25.6,11,3568
"3569",12.7,23.1,10.4,3569
"3570",12,22,10,3570
"3571",12.9,26.8,13.9,3571
"3572",13,23,10,3572
"3573",11.2,28.5,17.3,3573
"3574",13.7,26.5,12.8,3574
"3575",16,21.1,5.1,3575
"3576",11.8,24.2,12.4,3576
"3577",15.6,23,7.4,3577
"3578",16.4,23,6.6,3578
"3579",13,24.2,11.2,3579
"3580",13.2,26.1,12.9,3580
"3581",13.6,23,9.4,3581
"3582",12.5,27.7,15.2,3582
"3583",13.3,24.3,11,3583
"3584",12.8,21.5,8.7,3584
"3585",14.8,24.1,9.3,3585
"3586",12.4,27.5,15.1,3586
"3587",12.4,23.2,10.8,3587
"3588",11.6,23.5,11.9,3588
"3589",12.2,26.8,14.6,3589
"3590",14.1,27.1,13,3590
"3591",14.7,27,12.3,3591
"3592",14.4,25.1,10.7,3592
"3593",14.6,27.6,13,3593
"3594",13.5,21.3,7.8,3594
"3595",13.7,23.4,9.7,3595
"3596",10.8,29.6,18.8,3596
"3597",13,24.8,11.8,3597
"3598",19.1,25.6,6.5,3598
"3599",13.2,21.9,8.7,3599
"3600",13.9,26.8,12.9,3600
"3601",13.5,21.5,8,3601
"3602",13.6,21.3,7.7,3602
"3603",13.4,27.4,14,3603
"3604",11.7,28.1,16.4,3604
"3605",11.9,27.1,15.2,3605
"3606",12.9,24.2,11.3,3606
"3607",14.1,22.1,8,3607
"3608",18.3,29.7,11.4,3608
"3609",13.5,28.6,15.1,3609
"3610",13.9,24.5,10.6,3610
"3611",11.2,23.1,11.9,3611
"3612",10.3,23.2,12.9,3612
"3613",10.3,27.3,17,3613
"3614",9.1,25.6,16.5,3614
"3615",14.3,23.8,9.5,3615
"3616",14,30.1,16.1,3616
"3617",14,25.9,11.9,3617
"3618",13.8,25.6,11.8,3618
"3619",13.9,21.9,8,3619
"3620",15.2,21.5,6.3,3620
"3621",15.3,30.2,14.9,3621
"3622",15.8,22.2,6.4,3622
"3623",13.8,22.3,8.5,3623
"3624",14,28.8,14.8,3624
"3625",16.1,22.7,6.6,3625
"3626",13.6,24.6,11,3626
"3627",13,26.9,13.9,3627
"3628",12.8,19.6,6.8,3628
"3629",14.1,20.7,6.6,3629
"3630",14.1,27,12.9,3630
"3631",14.4,22.3,7.9,3631
"3632",13.4,26.6,13.2,3632
"3633",12.3,21.4,9.1,3633
"3634",12.7,22.7,10,3634
"3635",13.7,22.4,8.7,3635
"3636",13.6,23.6,10,3636
"3637",14.1,20.3,6.2,3637
"3638",14.2,28.8,14.6,3638
"3639",12.1,25.5,13.4,3639
"3640",13.8,26.9,13.1,3640
"3641",13.7,27,13.3,3641
"3642",11.8,23.1,11.3,3642
"3643",14,24.4,10.4,3643
"3644",12.9,22.7,9.8,3644
"3645",10.9,24.5,13.6,3645
"3646",14.4,24.9,10.5,3646
"3647",19.2,22.8,3.6,3647
"3648",10.5,26.3,15.8,3648
"3649",15.1,25.7,10.6,3649
"3650",13.1,22.2,9.1,3650
"3651",12.5,26.7,14.2,3651
"3652",15.3,27.5,12.2,3652
"3653",12.5,29.3,16.8,3653
"3654",17.3,25,7.7,3654
"3655",11.5,23.2,11.7,3655
"3656",13,20.8,7.8,3656
"3657",13.6,25.9,12.3,3657
"3658",12.9,27.2,14.3,3658
"3659",11.8,23.5,11.7,3659
"3660",14.8,24.2,9.4,3660
"3661",13.6,25.9,12.3,3661
"3662",16.8,23.1,6.3,3662
"3663",15.4,25.1,9.7,3663
"3664",17.3,23.3,6,3664
"3665",12.7,24.3,11.6,3665
"3666",13.8,23.3,9.5,3666
"3667",14,23.5,9.5,3667
"3668",12.8,25.9,13.1,3668
"3669",12.5,20,7.5,3669
"3670",13.8,21.5,7.7,3670
"3671",14.4,26.7,12.3,3671
"3672",13.8,24,10.2,3672
"3673",14.3,28.8,14.5,3673
"3674",13.4,26.7,13.3,3674
"3675",13.8,24,10.2,3675
"3676",14.2,19.2,5,3676
"3677",10.5,24.5,14,3677
"3678",11.7,23.8,12.1,3678
"3679",14,26.4,12.4,3679
"3680",13.7,26.4,12.7,3680
"3681",11,25,14,3681
"3682",13.3,23.6,10.3,3682
"3683",13.8,26.6,12.8,3683
"3684",16.9,24.4,7.5,3684
"3685",14.5,22.8,8.3,3685
"3686",12.9,22.4,9.5,3686
"3687",10.2,23.4,13.2,3687
"3688",12.5,22.4,9.9,3688
"3689",12.6,24.3,11.7,3689
"3690",13,26.2,13.2,3690
"3691",14.3,27.1,12.8,3691
"3692",12.4,30.8,18.4,3692
"3693",14.1,21.9,7.8,3693
"3694",13.8,23.6,9.8,3694
"3695",12.3,27.7,15.4,3695
"3696",12.4,25.3,12.9,3696
"3697",12.7,25.8,13.1,3697
"3698",13.5,23.5,10,3698
"3699",13.6,27.8,14.2,3699
"3700",12.4,21.6,9.2,3700
"3701",15,23.6,8.6,3701
"3702",13.5,25,11.5,3702
"3703",9.6,22.8,13.2,3703
"3704",14.1,23.4,9.3,3704
"3705",12.6,29,16.4,3705
"3706",12.1,24.9,12.8,3706
"3707",14.7,24.9,10.2,3707
"3708",12.9,23.2,10.3,3708
"3709",13.2,24.2,11,3709
"3710",12.2,24.1,11.9,3710
"3711",13.4,22.6,9.2,3711
"3712",14.1,25.4,11.3,3712
"3713",14,26.9,12.9,3713
"3714",13.6,26.7,13.1,3714
"3715",12,25.8,13.8,3715
"3716",13.7,27.7,14,3716
"3717",13.6,25,11.4,3717
"3718",12.8,22.2,9.4,3718
"3719",14.6,27.1,12.5,3719
"3720",15.6,22.4,6.8,3720
"3721",11.1,23.7,12.6,3721
"3722",13.3,25.7,12.4,3722
"3723",13,29.3,16.3,3723
"3724",15.5,23,7.5,3724
"3725",13.8,22.4,8.6,3725
"3726",13.4,23.4,10,3726
"3727",10.5,25.8,15.3,3727
"3728",12.8,27.6,14.8,3728
"3729",14.8,26.3,11.5,3729
"3730",11.9,26.8,14.9,3730
"3731",12.4,20.2,7.8,3731
"3732",14,26.4,12.4,3732
"3733",10.1,27.8,17.7,3733
